note,source_pdf,updated,updates,reason,doi,arxiv_id,external_source,old_title,new_title,old_authors,new_authors,old_venue,new_venue,old_year,new_year
papers/notes/pending-ref-101-trimap-large-scale-dimensionality-reduction-using-triplets.md,papers/raw/pending-references/pending-ref-101-2022-trimap-large-scale-dimensionality-reduction-using-triplets.pdf,false,,,,1910.00204,,TriMap: Large-scale Dimensionality Reduction Using Triplets,TriMap: Large-scale Dimensionality Reduction Using Triplets,Ehsan Amid and Manfred K. Warmuth,Ehsan Amid and Manfred K. Warmuth,UNKNOWN,UNKNOWN,2022,2022
papers/notes/pending-ref-102-combining-automated-analysis-and-visualization-techniques.md,papers/raw/pending-references/pending-ref-102-2009-combining-automated-analysis-and-visualization-techniques-for-effective-exploration-o.pdf,true,"title,venue",title:crossref;venue:crossref,,,crossref_title,Combining automated analysis and visualization techniques for effective exploration of high dimensional data,Combining automated analysis and visualization techniques for effective exploration of high-dimensional data,"A. Tatu, G. Albuquerque, M. Eisemann, J. Schneidewind, H. Theisel, M. Magnor, and D. Keim","A. Tatu, G. Albuquerque, M. Eisemann, J. Schneidewind, H. Theisel, M. Magnor, and D. Keim",UNKNOWN,2009 IEEE Symposium on Visual Analytics Science and Technology,2009,2009
papers/notes/pending-ref-104-implicit-multidimensional-projection-of-local-subspaces.md,papers/raw/pending-references/pending-ref-104-2021-implicit-multidimensional-projection-of-local-subspaces.pdf,true,venue,title:crossref;venue:crossref,10.1109/TVCG.2020.3030368,,crossref_doi,Implicit Multidimensional Projection of Local Subspaces,Implicit Multidimensional Projection of Local Subspaces,"Rongzheng Bian, Yumeng Xue, Liang Zhou, Jian Zhang, Baoquan Chen, Daniel Weiskopf, and Yunhai Wang","Rongzheng Bian, Yumeng Xue, Liang Zhou, Jian Zhang, Baoquan Chen, Daniel Weiskopf, and Yunhai Wang",UNKNOWN,IEEE Transactions on Visualization and Computer Graphics,2021,2021
papers/notes/pending-ref-105-projection-inspector-assessment-and-synthesis-of-multidime.md,papers/raw/pending-references/pending-ref-105-2015-projection-inspector-assessment-and-synthesis-of-multidimensional-projections.pdf,true,venue,venue:crossref,10.1186/s13321-022-00600-z,,crossref_doi,Projection inspector: Assessment and synthesis of multidimensional projections,Projection inspector: Assessment and synthesis of multidimensional projections,"P. Pagliosa, F. Paulovich, R. Minghim, H. Levkowitz, and L. G. Nonato","P. Pagliosa, F. Paulovich, R. Minghim, H. Levkowitz, and L. G. Nonato",UNKNOWN,Journal of Cheminformatics,2015,2015
papers/notes/pending-ref-108-dimred-and-coranking-unifying-dimensionality-reduction-in.md,papers/raw/pending-references/pending-ref-108-2018-dimred-and-coranking-unifying-dimensionality-reduction-in-r.pdf,false,,,,,,dimRed and coRanking—Unifying Dimensionality Reduction in R,dimRed and coRanking—Unifying Dimensionality Reduction in R,"G. Kraemer, M. Reichstein, and M. D. Mahecha","G. Kraemer, M. Reichstein, and M. D. Mahecha",UNKNOWN,UNKNOWN,2018,2018
papers/notes/pending-ref-109-evaluating-multi-dimensional-visualizations-for-understand.md,papers/raw/pending-references/pending-ref-109-2018-evaluating-multi-dimensional-visualizations-for-understanding-fuzzy-clusters.pdf,true,venue,venue:crossref,10.1186/1471-2105-9-559,,crossref_doi,Evaluating multi-dimensional visualizations for understanding fuzzy clusters,Evaluating multi-dimensional visualizations for understanding fuzzy clusters,"Y . Zhao, F. Luo, M. Chen, Y . Wang, J. Xia, F. Zhou, Y . Wang, Y . Chen, and W. Chen","Y . Zhao, F. Luo, M. Chen, Y . Wang, J. Xia, F. Zhou, Y . Wang, Y . Chen, and W. Chen",UNKNOWN,BMC Bioinformatics,2018,2018
papers/notes/pending-ref-110-comparing-and-exploring-high-dimensional-data-with-dimensi.md,papers/raw/pending-references/pending-ref-110-2020-comparing-and-exploring-high-dimensional-data-with-dimensionality-reduction-algorithm.pdf,true,venue,title:crossref;venue:crossref,10.1145/3399715.3399875,,crossref_doi,Comparing and Exploring High-Dimensional Data with Dimensionality Reduction Algorithms and Matrix Visualizations,Comparing and Exploring High-Dimensional Data with Dimensionality Reduction Algorithms and Matrix Visualizations,"Rene Cutura, Michaël Aupetit, Jean-Daniel Fekete, and Michael Sedlmair","Rene Cutura, Michaël Aupetit, Jean-Daniel Fekete, and Michael Sedlmair",UNKNOWN,Proceedings of the International Conference on Advanced Visual Interfaces,2020,2020
papers/notes/pending-ref-111-the-art-of-seeing-the-elephant-in-the-room-2d-embeddings-o.md,papers/raw/pending-references/pending-ref-111-2024-the-art-of-seeing-the-elephant-in-the-room-2d-embeddings-of-single-cell-data-do-make.pdf,false,,title:crossref,10.1101/2024.03.26.586728doi:,,crossref_title,The art of seeing the elephant in the room: 2D embeddings of single-cell data do make sense,The art of seeing the elephant in the room: 2D embeddings of single-cell data do make sense,"Jan Lause, Philipp Berens, and Dmitry Kobak","Jan Lause, Philipp Berens, and Dmitry Kobak",UNKNOWN,UNKNOWN,2024,2024
papers/notes/pending-ref-113-t-visne-interactive-assessment-and-interpretation-of-t-sne.md,papers/raw/pending-references/pending-ref-113-2020-t-visne-interactive-assessment-and-interpretation-of-t-sne-projections.pdf,true,"title,venue",title:crossref;venue:crossref,10.1109/TVCG.2020.2986996,,crossref_doi,t-visne: Interactive assessment and interpretation of t-sne projections,t-viSNE: Interactive Assessment and Interpretation of t-SNE Projections,"A. Chatzimparmpas, R. M. Martins, and A. Kerren","A. Chatzimparmpas, R. M. Martins, and A. Kerren",UNKNOWN,IEEE Transactions on Visualization and Computer Graphics,2020,2020
papers/notes/pending-ref-114-dimensionality-reduction-and-topic-modeling-from-latent-se.md,papers/raw/pending-references/pending-ref-114-2012-dimensionality-reduction-and-topic-modeling-from-latent-semantic-indexing-to-latent-d.pdf,true,"title,venue",title:crossref;venue:crossref,10.1007/978-1-4614-3223-4_5,,crossref_doi,Dimensionality reduction and topic modeling: From latent semantic indexing to latent Dirichlet allocation and beyond,Dimensionality Reduction and Topic Modeling: From Latent Semantic Indexing to Latent Dirichlet Allocation and Beyond,"S. P . Crain, K. Zhou, S.-H. Y ang, and H. Zha","S. P . Crain, K. Zhou, S.-H. Y ang, and H. Zha",UNKNOWN,Mining Text Data,2012,2012
papers/notes/pending-ref-117-random-projection-for-high-dimensional-data-clustering-a-c.md,papers/raw/pending-references/pending-ref-117-2003-random-projection-for-high-dimensional-data-clustering-a-cluster-ensemble-approach.pdf,false,,,,1409.1556,,Random projection for high dimensional data clustering: A cluster ensemble approach,Random projection for high dimensional data clustering: A cluster ensemble approach,X. Z. Fern and C. E. Brodley,X. Z. Fern and C. E. Brodley,UNKNOWN,UNKNOWN,2003,2003
papers/notes/pending-ref-118-understanding-bias-in-perceiving-dimensionality-reduction.md,papers/raw/pending-references/pending-ref-118-2025-understanding-bias-in-perceiving-dimensionality-reduction-projections.pdf,false,,,,,,Understanding Bias in Perceiving Dimensionality Reduction Projections,Understanding Bias in Perceiving Dimensionality Reduction Projections,"Seoyoung Doh, Hyeon Jeon, Sungbok Shin, Ghulam Jilani Quadri, Nam Wook Kim, and Jinwook Seo","Seoyoung Doh, Hyeon Jeon, Sungbok Shin, Ghulam Jilani Quadri, Nam Wook Kim, and Jinwook Seo",UNKNOWN,UNKNOWN,2025,2025
papers/notes/pending-ref-120-how-can-we-improve-data-quality-for-machine-learning-a-vis.md,papers/raw/pending-references/pending-ref-120-2023-how-can-we-improve-data-quality-for-machine-learning-a-visual-analytics-system-using.pdf,true,venue,venue:crossref,10.1186/s13643-016-0384-4,,crossref_doi,How Can We Improve Data Quality for Machine Learning? A Visual Analytics System using Data and Process-driven Strategies,How Can We Improve Data Quality for Machine Learning? A Visual Analytics System using Data and Process-driven Strategies,"Hyein Hong, Sangbong Yoo, Yejin Jin, and Yun Jang","Hyein Hong, Sangbong Yoo, Yejin Jin, and Yun Jang",UNKNOWN,Systematic Reviews,2023,2023
papers/notes/pending-ref-121-understanding-how-dimension-reduction-tools-work-an-empiri.md,papers/raw/pending-references/pending-ref-121-2021-understanding-how-dimension-reduction-tools-work-an-empirical-approach-to-deciphering.pdf,false,,,,2012.04456,,"Understanding How Dimension Reduction Tools Work: An Empirical Approach to Deciphering t-SNE, UMAP, TriMap, and PaCMAP for Data Visualization","Understanding How Dimension Reduction Tools Work: An Empirical Approach to Deciphering t-SNE, UMAP, TriMap, and PaCMAP for Data Visualization","Yingfan Wang, Haiyang Huang, Cynthia Rudin, and Yaron Shaposhnik","Yingfan Wang, Haiyang Huang, Cynthia Rudin, and Yaron Shaposhnik",UNKNOWN,UNKNOWN,2021,2021
papers/notes/pending-ref-122-pive-per-iteration-visualization-environment-for-real-time.md,papers/raw/pending-references/pending-ref-122-2017-pive-per-iteration-visualization-environment-for-real-time-interactions-with-dimensio.pdf,true,venue,title:crossref;venue:crossref,,,crossref_title,PIVE: Per-Iteration Visualization Environment for Real-Time Interactions with Dimension Reduction and Clustering,PIVE: Per-Iteration Visualization Environment for Real-Time Interactions with Dimension Reduction and Clustering,"Hannah Kim, Jaegul Choo, Changhyun Lee, Hanseung Lee, Chandan Reddy, and Haesun Park","Hannah Kim, Jaegul Choo, Changhyun Lee, Hanseung Lee, Chandan Reddy, and Haesun Park",UNKNOWN,Proceedings of the AAAI Conference on Artificial Intelligence,2017,2017
papers/notes/pending-ref-123-hierarchical-stochastic-neighbor-embedding.md,papers/raw/pending-references/pending-ref-123-2016-hierarchical-stochastic-neighbor-embedding.pdf,true,venue,venue:crossref,10.1021/acs.jproteome.7b00725,,crossref_doi,Hierarchical stochastic neighbor embedding,Hierarchical stochastic neighbor embedding,"N. Pezzotti, T. H €ollt, B. Lelieveldt, E. Eisemann, and A. Vilanova","N. Pezzotti, T. H €ollt, B. Lelieveldt, E. Eisemann, and A. Vilanova",UNKNOWN,Journal of Proteome Research,2016,2016
papers/notes/pending-ref-125-a-methodology-to-compare-dimensionality-reduction-algorith.md,papers/raw/pending-references/pending-ref-125-2014-a-methodology-to-compare-dimensionality-reduction-algorithms-in-terms-of-loss-of-qual.pdf,true,"title,venue",title:crossref;venue:crossref,,,crossref_title,A methodology to compare dimensionality reduction algorithms in terms of loss of quality,A methodology to compare Dimensionality Reduction algorithms in terms of loss of quality,"A. Gracia, S. Gonz /C19alez, V. Robles, and E. Menasalvas","A. Gracia, S. Gonz /C19alez, V. Robles, and E. Menasalvas",UNKNOWN,Information Sciences,2014,2014
papers/notes/pending-ref-126-quality-metrics-in-highdimensional-data-visualization-an-o.md,papers/raw/pending-references/pending-ref-126-2011-quality-metrics-in-highdimensional-data-visualization-an-overview-and-systematization.pdf,true,venue,venue:crossref,10.3389/fbioe.2018.00075,2018.00075,crossref_doi,Quality metrics in highdimensional data visualization: An overview and systematization,Quality metrics in highdimensional data visualization: An overview and systematization,"E. Bertini, A. Tatu, and D. Keim","E. Bertini, A. Tatu, and D. Keim",UNKNOWN,Frontiers in Bioengineering and Biotechnology,2011,2011
papers/notes/pending-ref-127-interactive-dimensionality-reduction-through-user-defined.md,papers/raw/pending-references/pending-ref-127-2009-interactive-dimensionality-reduction-through-user-defined-combinations-of-quality-met.pdf,true,venue,venue:crossref,10.1371/journal.pone.0061217,,crossref_doi,Interactive Dimensionality Reduction Through User-defined Combinations of Quality Metrics,Interactive Dimensionality Reduction Through User-defined Combinations of Quality Metrics,Sara Johansson and Jimmy Johansson,Sara Johansson and Jimmy Johansson,UNKNOWN,PLoS ONE,2009,2009
papers/notes/pending-ref-129-ens-t-sne-embedding-neighborhoods-simultaneously-t-sne.md,papers/raw/pending-references/pending-ref-129-2024-ens-t-sne-embedding-neighborhoods-simultaneously-t-sne.pdf,false,,,,2205.11720,,ENS-t-SNE: Embedding Neighborhoods Simultaneously t-SNE,ENS-t-SNE: Embedding Neighborhoods Simultaneously t-SNE,"Jacob Miller, Vahan Huroyan, Raymundo Navarrete, Md Iqbal Hossain, and Stephen Kobourov","Jacob Miller, Vahan Huroyan, Raymundo Navarrete, Md Iqbal Hossain, and Stephen Kobourov",UNKNOWN,UNKNOWN,2024,2024
papers/notes/pending-ref-130-mountaineer-topology-driven-visual-analytics-for-comparing.md,papers/raw/pending-references/pending-ref-130-2024-mountaineer-topology-driven-visual-analytics-for-comparing-local-explanations.pdf,true,venue,title:crossref;venue:crossref,,,crossref_title,Mountaineer: Topology-Driven Visual Analytics for Comparing Local Explanations,Mountaineer: Topology-Driven Visual Analytics for Comparing Local Explanations,"Parikshit Solunke, Vitoria Guardieiro, João Rulff, Peter Xenopoulos, Gromit YeukYin Chan, Brian Barr, Luis Gustavo Nonato, and Claudio Silva","Parikshit Solunke, Vitoria Guardieiro, João Rulff, Peter Xenopoulos, Gromit YeukYin Chan, Brian Barr, Luis Gustavo Nonato, and Claudio Silva",UNKNOWN,IEEE Transactions on Visualization and Computer Graphics,2024,2024
papers/notes/pending-ref-132-doubly-supervised-embedding-based-on-class-labels-and-intr.md,papers/raw/pending-references/pending-ref-132-2015-doubly-supervised-embedding-based-on-class-labels-and-intrinsic-clusters-for-highdime.pdf,false,,,,1605.09522,crossref_title,Doubly supervised embedding based on class labels and intrinsic clusters for highdimensional data visualization,Doubly supervised embedding based on class labels and intrinsic clusters for highdimensional data visualization,"H. Kim, J. Choo, C. Reddy, and H. Park","H. Kim, J. Choo, C. Reddy, and H. Park",UNKNOWN,UNKNOWN,2015,2015
papers/notes/pending-ref-133-semi-random-projection-for-dimensionality-reduction-and-ex.md,papers/raw/pending-references/pending-ref-133-2015-semi-random-projection-for-dimensionality-reduction-and-extreme-learning-machine-in-h.pdf,true,venue,venue:crossref,10.1186/s40537-021-00444-8,,crossref_doi,Semi-random projection for dimensionality reduction and extreme learning machine in high-dimensional space,Semi-random projection for dimensionality reduction and extreme learning machine in high-dimensional space,R. Zhao and K. Mao,R. Zhao and K. Mao,UNKNOWN,Journal of Big Data,2015,2015
papers/notes/pending-ref-136-survey-and-comparison-of-quality-measures-for-selforganizi.md,papers/raw/pending-references/pending-ref-136-2004-survey-and-comparison-of-quality-measures-for-selforganizing-maps.pdf,true,venue,venue:crossref,10.1007/s40745-015-0040-1,,crossref_doi,Survey and comparison of quality measures for selforganizing maps,Survey and comparison of quality measures for selforganizing maps,G. P €olzlbauer,G. P €olzlbauer,UNKNOWN,Annals of Data Science,2004,2004
papers/notes/pending-ref-138-distortionaware-brushing-for-interactive-cluster-analysis.md,papers/raw/pending-references/pending-ref-138-2022-distortionaware-brushing-for-interactive-cluster-analysis-in-multidimensional-project.pdf,true,venue,venue:crossref,10.1109/TVCG.2023.3327201,,crossref_doi,Distortionaware brushing for interactive cluster analysis in multidimensional projections,Distortionaware brushing for interactive cluster analysis in multidimensional projections,"H. Jeon, M. Aupetit, S. Lee, H.-K. Ko, Y . Kim, and J. Seo","H. Jeon, M. Aupetit, S. Lee, H.-K. Ko, Y . Kim, and J. Seo",UNKNOWN,IEEE Transactions on Visualization and Computer Graphics,2022,2022
papers/notes/pending-ref-140-visual-analytics-using-multidimensional-projections.md,papers/raw/pending-references/pending-ref-140-2013-visual-analytics-using-multidimensional-projections.pdf,true,venue,venue:crossref,10.1371/journal.pone.0061217,,crossref_doi,Visual analytics using multidimensional projections,Visual analytics using multidimensional projections,M. Aupetit and L. van der Maaten,M. Aupetit and L. van der Maaten,UNKNOWN,PLoS ONE,2013,2013
papers/notes/pending-ref-142-umato-bridging-local-and-global-structures-for-reliable-vi.md,papers/raw/pending-references/pending-ref-142-2025-umato-bridging-local-and-global-structures-for-reliable-visual-analytics-with-dimensi.pdf,true,"title,venue",title:crossref;venue:crossref,,,crossref_title,UMATO: Bridging Local and Global Structures for Reliable Visual Analytics with Dimensionality Reduction,UMATO: Bridging Local and Global Structures for Reliable Visual Analytics With Dimensionality Reduction,"Hyeon Jeon, Kwon Ko, Soohyun Lee, Jake Hyun, Taehyun Yang, Gyehun Go, Jaemin Jo, and Jinwook Seo","Hyeon Jeon, Kwon Ko, Soohyun Lee, Jake Hyun, Taehyun Yang, Gyehun Go, Jaemin Jo, and Jinwook Seo",UNKNOWN,IEEE Transactions on Visualization and Computer Graphics,2025,2025
papers/notes/pending-ref-143-v-a-embeddings-star-a-state-of-the-art-report-on-the-use-o.md,papers/raw/pending-references/pending-ref-143-2023-v-a-embeddings-star-a-state-of-the-art-report-on-the-use-of-embeddings-in-visual-anal.pdf,true,venue,venue:crossref,,0906.2569,crossref_title,V a embeddings star: A state-of-the-art report on the use of embeddings in visual analytics,V a embeddings star: A state-of-the-art report on the use of embeddings in visual analytics,"Z. Huang, D. Witschard, K. Kucher, and A. Kerren","Z. Huang, D. Witschard, K. Kucher, and A. Kerren",UNKNOWN,Journal of Physics: Condensed Matter,2023,2023
papers/notes/pending-ref-144-a-survey-of-visual-analytics-techniques-for-machine-learni.md,papers/raw/pending-references/pending-ref-144-2021-a-survey-of-visual-analytics-techniques-for-machine-learning.pdf,true,venue,title:crossref;venue:crossref,10.1007/s41095-xxx-xxxx-x,2008.09632,crossref_title,A survey of visual analytics techniques for machine learning,A survey of visual analytics techniques for machine learning,"J. Y uan, C. Chen, W. Y ang, M. Liu, J. Xia, and S. Liu","J. Y uan, C. Chen, W. Y ang, M. Liu, J. Xia, and S. Liu",UNKNOWN,Computational Visual Media,2021,2021
papers/notes/pending-ref-145-deep-learning-multidimensional-projections.md,papers/raw/pending-references/pending-ref-145-2020-deep-learning-multidimensional-projections.pdf,false,,,,1902.07958,,Deep learning multidimensional projections,Deep learning multidimensional projections,"M. Espadoto, N. S. T. Hirata, and A. C. Telea","M. Espadoto, N. S. T. Hirata, and A. C. Telea",UNKNOWN,UNKNOWN,2020,2020
papers/notes/pending-ref-146-progressive-uniform-manifold-approximation-and-projection.md,papers/raw/pending-references/pending-ref-146-2020-progressive-uniform-manifold-approximation-and-projection.pdf,false,,,10.2312/evs.20201061,,,Progressive Uniform Manifold Approximation and Projection,Progressive Uniform Manifold Approximation and Projection,"Hyung-Kwon Ko, Jaemin Jo, and Jinwook Seo","Hyung-Kwon Ko, Jaemin Jo, and Jinwook Seo",UNKNOWN,UNKNOWN,2020,2020
papers/notes/pending-ref-147-t-distributed-stochastic-neighbor-embedding-t-sne-a-tool-f.md,papers/raw/pending-references/pending-ref-147-2020-t-distributed-stochastic-neighbor-embedding-t-sne-a-tool-for-eco-physiological-transc.pdf,true,"title,venue",title:crossref;venue:crossref,10.1016/j.margen.2019.100723,,crossref_doi,t-distributed stochastic neighbor embedding (t-SNE): A tool for eco-physiological transcriptomic analysis,t-Distributed Stochastic Neighbor Embedding (t-SNE): A tool for eco-physiological transcriptomic analysis,"M. C. Cieslak, A. M. Castelfranco, V . Roncalli, P . H. Lenz, and D. K. Hartline","M. C. Cieslak, A. M. Castelfranco, V . Roncalli, P . H. Lenz, and D. K. Hartline",UNKNOWN,Marine Genomics,2020,2020
papers/notes/pending-ref-148-with-respect-to-what-simultaneous-interaction-with-dimensi.md,papers/raw/pending-references/pending-ref-148-2020-with-respect-to-what-simultaneous-interaction-with-dimension-reduction-and-clustering.pdf,true,venue,venue:crossref,10.1214/009053604000000067,,crossref_doi,With Respect to What? Simultaneous Interaction with Dimension Reduction and Clustering Projections,With Respect to What? Simultaneous Interaction with Dimension Reduction and Clustering Projections,"John Wenskovitch, Michelle Dowling, and Chris North","John Wenskovitch, Michelle Dowling, and Chris North",UNKNOWN,The Annals of Statistics,2020,2020
papers/notes/pending-ref-153-user-centered-multidimensional-projection-techniques.md,papers/raw/pending-references/pending-ref-153-2012-user-centered-multidimensional-projection-techniques.pdf,true,venue,venue:crossref,10.1371/journal.pone.0061217,,crossref_doi,User-centered multidimensional projection techniques,User-centered multidimensional projection techniques,"F. Paulovich, C. Silva, and L. Nonato","F. Paulovich, C. Silva, and L. Nonato",UNKNOWN,PLoS ONE,2012,2012
papers/notes/pending-ref-154-recent-advances-in-nonlinear-dimensionality-reduction-mani.md,papers/raw/pending-references/pending-ref-154-2010-recent-advances-in-nonlinear-dimensionality-reduction-manifold-and-topological-learni.pdf,true,"title,venue",title:crossref;venue:crossref,,,crossref_title,"Recent advances in nonlinear dimensionality reduction, manifold and topological learning",Nonlinear Dimensionality Reduction and Manifold Learning,"A. Wism €uller, M. Verleysen, M. Aupetit, and J. Lee","A. Wism €uller, M. Verleysen, M. Aupetit, and J. Lee",UNKNOWN,Springer Texts in Statistics,2010,2010
papers/notes/pending-ref-155-fast-stochastic-neighbor-embedding-a-trust-region-algorith.md,papers/raw/pending-references/pending-ref-155-2004-fast-stochastic-neighbor-embedding-a-trust-region-algorithm.pdf,true,venue,venue:crossref,10.1186/s40649-019-0069-y,,crossref_doi,Fast Stochastic Neighbor Embedding: A trust-region algorithm,Fast Stochastic Neighbor Embedding: A trust-region algorithm,"K. Nam, H. Je, and S. Choi","K. Nam, H. Je, and S. Choi",UNKNOWN,Computational Social Networks,2004,2004
papers/notes/pending-ref-158-loch-a-neighborhood-based-multidimensional-projection-tech.md,papers/raw/pending-references/pending-ref-158-2015-loch-a-neighborhood-based-multidimensional-projection-technique-for-highdimensional-s.pdf,true,venue,venue:crossref,10.1109/TVCG.2023.3327187,,crossref_doi,LoCH: A neighborhood-based multidimensional projection technique for highdimensional sparse spaces,LoCH: A neighborhood-based multidimensional projection technique for highdimensional sparse spaces,"S. Fadel, F. Fatore, F. Duarte, and F. Paulovich","S. Fadel, F. Fatore, F. Duarte, and F. Paulovich",UNKNOWN,IEEE Transactions on Visualization and Computer Graphics,2015,2015
papers/notes/pending-ref-159-orthogonal-neighborhood-preserving-projections-a-projectio.md,papers/raw/pending-references/pending-ref-159-2007-orthogonal-neighborhood-preserving-projections-a-projection-based-dimensionality-redu.pdf,true,"authors,title,venue",title:crossref;authors:crossref;venue:crossref,,,crossref_title,Orthogonal neighborhood preserving projections: a projection‐based dimensionality reduction technique,Orthogonal Neighborhood Preserving Projections: A Projection-Based Dimensionality Reduction Technique,"[Kokiopoulou2007] Kokiopoulou, E. & Saad, Y","E. Kokiopoulou, Y. Saad",UNKNOWN,IEEE Transactions on Pattern Analysis and Machine Intelligence,2007,2007
papers/notes/pending-ref-161-steering-distortions-to-preserve-classes-and-neighbors-in.md,papers/raw/pending-references/pending-ref-161-2020-steering-distortions-to-preserve-classes-and-neighbors-in-supervised-dimensionality-r.pdf,false,,,,,,Steering Distortions to Preserve Classes and Neighbors in Supervised Dimensionality Reduction,Steering Distortions to Preserve Classes and Neighbors in Supervised Dimensionality Reduction,"Benoît Colange, Jaakko Peltonen, Michael Aupetit, Denys Dutykh, and Sylvain Lespinats","Benoît Colange, Jaakko Peltonen, Michael Aupetit, Denys Dutykh, and Sylvain Lespinats",UNKNOWN,UNKNOWN,2020,2020
papers/notes/pending-ref-162-rank-based-quality-assessment-of-nonlinear-dimensionality.md,papers/raw/pending-references/pending-ref-162-2008-rank-based-quality-assessment-of-nonlinear-dimensionality-reduction.pdf,true,"title,venue",title:crossref;venue:crossref,,,crossref_title,Rank-based quality assessment of nonlinear dimensionality reduction,Quality assessment of dimensionality reduction: Rank-based criteria,"Lee J.A, Verleysen M","Lee J.A, Verleysen M",UNKNOWN,Neurocomputing,2008,2008
papers/notes/pending-ref-164-neighborhoodpreserving-embedding.md,papers/raw/pending-references/pending-ref-164-2005-neighborhoodpreserving-embedding.pdf,false,,,,,,Neighborhoodpreserving embedding,Neighborhoodpreserving embedding,"HeX,CaiD,YanS,ZhangH","HeX,CaiD,YanS,ZhangH",UNKNOWN,UNKNOWN,2005,2005
papers/notes/pending-ref-166-projection-ensemble-visualizing-the-robust-structures-of-m.md,papers/raw/pending-references/pending-ref-166-2023-projection-ensemble-visualizing-the-robust-structures-of-multidimensional-projections.pdf,false,,,,,,Projection Ensemble: Visualizing the Robust Structures of Multidimensional Projections,Projection Ensemble: Visualizing the Robust Structures of Multidimensional Projections,"Myeongwon Jung, Jiwon Choi, and Jaemin Jo","Myeongwon Jung, Jiwon Choi, and Jaemin Jo",UNKNOWN,UNKNOWN,2023,2023
papers/notes/pending-ref-167-a-survey-of-perception-based-visualization-studies-by-task.md,papers/raw/pending-references/pending-ref-167-2022-a-survey-of-perception-based-visualization-studies-by-task.pdf,true,venue,title:crossref;venue:crossref,,,crossref_title,A Survey of Perception-Based Visualization Studies by Task,A Survey of Perception-Based Visualization Studies by Task,Ghulam Jilani Quadri and Paul Rosen,Ghulam Jilani Quadri and Paul Rosen,UNKNOWN,IEEE Transactions on Visualization and Computer Graphics,2022,2022
papers/notes/pending-ref-168-visexpres-a-visual-interactive-toolkit-for-user-driven-eva.md,papers/raw/pending-references/pending-ref-168-2022-visexpres-a-visual-interactive-toolkit-for-user-driven-evaluations-of-embeddings.pdf,true,venue,venue:crossref,10.1109/TVCG.2022.3223399,,crossref_doi,VisExPreS: A Visual Interactive Toolkit for User-Driven Evaluations of Embeddings,VisExPreS: A Visual Interactive Toolkit for User-Driven Evaluations of Embeddings,"Aindrila Ghosh, Mona Nashaat, James Miller, and Shaikh Quader","Aindrila Ghosh, Mona Nashaat, James Miller, and Shaikh Quader",UNKNOWN,IEEE Transactions on Visualization and Computer Graphics,2022,2022
papers/notes/pending-ref-169-horopca-hyperbolic-dimensionality-reduction-via-horospheri.md,papers/raw/pending-references/pending-ref-169-2021-horopca-hyperbolic-dimensionality-reduction-via-horospherical-projections.pdf,false,,,,2106.03306,,HoroPCA: Hyperbolic Dimensionality Reduction via Horospherical Projections,HoroPCA: Hyperbolic Dimensionality Reduction via Horospherical Projections,"Ines Chami, Albert Gu, Dat P Nguyen, and Christopher Re","Ines Chami, Albert Gu, Dat P Nguyen, and Christopher Re",UNKNOWN,UNKNOWN,2021,2021
papers/notes/pending-ref-170-using-multiple-attribute-based-explanations-of-multidimens.md,papers/raw/pending-references/pending-ref-170-2021-using-multiple-attribute-based-explanations-of-multidimensional-projections-to-explor.pdf,true,venue,venue:crossref,10.3389/neuro.06.004.2008,,crossref_doi,Using multiple attribute-based explanations of multidimensional projections to explore high-dimensional data,Using multiple attribute-based explanations of multidimensional projections to explore high-dimensional data,"Zonglin Tian, Xiaorui Zhai, Daan van Driel, Gijs van Steenpaal, Mateus Espadoto, and Alexandru Telea","Zonglin Tian, Xiaorui Zhai, Daan van Driel, Gijs van Steenpaal, Mateus Espadoto, and Alexandru Telea",UNKNOWN,Frontiers in Systems Neuroscience,2021,2021
papers/notes/pending-ref-171-solarview-low-distortion-radial-embedding-with-a-focus.md,papers/raw/pending-references/pending-ref-171-2019-solarview-low-distortion-radial-embedding-with-a-focus.pdf,true,venue,title:crossref;venue:crossref,10.1109/TVCG.2018.2865361,,crossref_doi,SolarView: Low Distortion Radial Embedding with a Focus,SolarView: Low Distortion Radial Embedding with a Focus,"Thom Castermans, Kevin Verbeek, Bettina Speckmann, Michel A. Westenberg, Rob Koopman, Shenghui Wang, Hein van den Berg, and Arianna Betti","Thom Castermans, Kevin Verbeek, Bettina Speckmann, Michel A. Westenberg, Rob Koopman, Shenghui Wang, Hein van den Berg, and Arianna Betti",UNKNOWN,IEEE Transactions on Visualization and Computer Graphics,2019,2019
papers/notes/pending-ref-173-random-projection-based-dimensionality-reduction-method-fo.md,papers/raw/pending-references/pending-ref-173-2015-random-projection-based-dimensionality-reduction-method-for-hyperspectral-target-dete.pdf,true,venue,venue:crossref,10.1186/s40537-021-00444-8,,crossref_doi,Random projection-based dimensionality reduction method for hyperspectral target detection,Random projection-based dimensionality reduction method for hyperspectral target detection,"W. Feng, Q. Chen, W. He, G. R. Arce, G. Gu, and J. Zhuang","W. Feng, Q. Chen, W. He, G. R. Arce, G. Gu, and J. Zhuang",UNKNOWN,Journal of Big Data,2015,2015
