candidate_id,paper_title,authors,year,doi,source_seed_count,source_seed_notes,source_seed_pdfs,mentions,max_title_keyword_score,max_context_score,confidence,relevance_signals,status,next_action,download_status,downloaded_pdf,resolved_url,source_channel,error
pending-ref-077,Assessing single-cell transcriptomic variability through density-preserving data visualization,"A. Narayan, B. Berger, and H. Cho",2020,,2,papers/notes/2022-revisiting-dr-visual-cluster-analysis.md; papers/notes/2025-critical-analysis-dr-four-domains.md,papers/raw/A_Critical_Analysis_of_the_Usage_of_Dimensionality_Reduction_in_Four_Domains (12).pdf; papers/raw/Revisiting_Dimensionality_Reduction_Techniques_for_Visual_Cluster_Analysis_An_Empirical_Study.pdf,2,1,1,high,title_keywords=1; body_citation_context=1,found_existing,collect_pdf,found_existing,papers/raw/pending-references/pending-ref-077-2020-assessing-single-cell-transcriptomic-variability-through-density-preserving-data-visu.pdf,,existing,
pending-ref-078,Interactive visualization of streaming text data with dynamic maps,"E. R. Gansner, Y . Hu, and S. C. North",2013,10.7155/jgaa.00302,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2024-large-scale-text-spatialization.md,papers/raw/Large-Scale_Evaluation_of_Topic_Models_and_Dimensionality_Reduction_Methods_for_2D_Text_Spatialization.pdf; papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,2,1,1,high,title_keywords=1; body_citation_context=1; doi_found,missing,collect_pdf,missing,,https://jgaa.info/index.php/jgaa/citationstylelanguage/download/bibtex?submissionId=2620&publicationId=2608,doi_landing,no_pdf_content
pending-ref-079,Adaptive manifold learning,"[Zhang2012] Zhang, Z.; Wang, J. & Zha, H",2012,,2,papers/notes/2009-comparative-review-dr-techniques.md; papers/notes/2014-sorzano-survey-dr-techniques.md,papers/raw/1403.2877v1.pdf; papers/raw/Dimensionality_Reduction_A_Comparative_Review.pdf,2,1,1,medium,title_keywords=1; body_citation_context=1,missing,collect_pdf,missing,,https://pubmed.ncbi.nlm.nih.gov/21670485/,openalex_title,no_pdf_content
pending-ref-080,iPCA: An Interactive System for PCA-based Visual Analytics,"Dong Hyun Jeong, Caroline Ziemkiewicz, Brian Fisher, William Ribarsky, and Remco Chang",2009,10.1111/j.1467-8659.2009.01475.x,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/jeon25chi (4).pdf,2,1,1,high,title_keywords=1; body_citation_context=1; doi_found,missing,collect_pdf,missing,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1467-8659.2009.01475.x,openalex_doi,http_403
pending-ref-081,Nonlinear dimensionality reduction by semideﬁnite programming and kernel matrix factorization,"K. Q. Weinberger, B. Packer, and L. K. Saul",2005,,2,papers/notes/2009-comparative-review-dr-techniques.md; papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Dimensionality_Reduction_A_Comparative_Review.pdf; papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,2,1,1,high,title_keywords=1; body_citation_context=1,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-082,Learning a kernel matrix for nonlinear dimensionality reduction,"K. Q. Weinberger, F. Sha, and L. K. Saul",2004,,2,papers/notes/2009-comparative-review-dr-techniques.md; papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Dimensionality_Reduction_A_Comparative_Review.pdf; papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,2,1,1,high,title_keywords=1; body_citation_context=1,missing,collect_pdf,missing,,https://doi.org/10.1145/1015330.1015345,openalex_title,http_403
pending-ref-083,Locality preserving projections,X. He and P. Niyogi,2004,,2,papers/notes/2015-gisbrecht-nonlinear-dr-visualization.md; papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf; papers/raw/WIREs Data Min   Knowl - 2015 - Gisbrecht - Data visualization by nonlinear dimensionality reduction.pdf,2,1,1,high,title_keywords=1; body_citation_context=1,found_existing,collect_pdf,found_existing,papers/raw/pending-references/pending-ref-083-2004-locality-preserving-projections.pdf,,existing,
pending-ref-084,"Out-of-sample extensions for LLE, isomap, MDS, eigenmaps, and spectral clustering","Y. Bengio, J.-f. Paiement, P. Vincent, O. Delalleau, N. L. Roux, and M. Ouimet",2004,,2,papers/notes/2009-comparative-review-dr-techniques.md; papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Dimensionality_Reduction_A_Comparative_Review.pdf; papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,2,1,1,high,title_keywords=1; body_citation_context=1,missing,collect_pdf,missing,,https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.9.3475,openalex_title,no_pdf_content
pending-ref-085,Hessian eigenmaps: Locally linear embedding techniques for high-dimensional data,D. L. Donoho and C. Grimes,2003,,2,papers/notes/2014-sorzano-survey-dr-techniques.md; papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/1403.2877v1.pdf; papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,2,1,1,high,title_keywords=1; body_citation_context=1,missing,collect_pdf,missing,,https://pmc.ncbi.nlm.nih.gov/articles/PMC156245/,openalex_title,no_pdf_content
pending-ref-086,Understanding Attribute Variability in Multidimensional Projections,"Lucas Pagliosa, Paulo Pagliosa, and Luis Gustavo Nonato",2016,10.1109/SIBGRAPI.2016.048,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/jeon25chi (4).pdf,2,2,0,high,title_keywords=2; doi_found,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/7813047/,openalex_doi,no_pdf_content
pending-ref-087,Explaining three-dimensional dimensionality reduction plots,"Danilo B. Coimbra, Rafael M. Martins, Tácito T.A.T. Neves, Alexandru C. Telea, and Fernando V. Paulovich",2016,10.1177/1473871615600010,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/jeon25chi (4).pdf,2,1,0,high,title_keywords=1; doi_found,missing,collect_pdf,missing,,https://journals.sagepub.com/doi/pdf/10.1177/1473871615600010,crossref_doi,http_403
pending-ref-088,Global Versus Local Methods in Nonlinear Dimensionality Reduction,Vin Silva and Joshua Tenenbaum,2002,,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/jeon25chi (4).pdf,2,1,0,high,title_keywords=1,found_existing,collect_pdf,found_existing,papers/raw/pending-references/pending-ref-088-2002-global-versus-local-methods-in-nonlinear-dimensionality-reduction.pdf,,existing,
pending-ref-089,A new method of generalizing Sammon mapping with application to algorithm speed-up,"E. Pekalska, D. de Ridder, R. P. W. Duin, and M. A. Kraaijveld",1999,,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,2,1,0,high,title_keywords=1,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-090,A survey of visualizations for high-dimensional data mining,P. Hoffman and G. Grinstein,2002,,1,papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,1,2,17,high,title_keywords=2; body_citation_context=17,missing,collect_pdf,missing,,https://dl.acm.org/citation.cfm?id=383790,openalex_title,http_403
pending-ref-091,Guided stable dynamic projections,"E. F. V ernier, J. L. D. Comba, and A. C. Telea",2021,10.1111/cgf.14291,1,papers/notes/2024-large-scale-text-spatialization.md,papers/raw/Large-Scale_Evaluation_of_Topic_Models_and_Dimensionality_Reduction_Methods_for_2D_Text_Spatialization.pdf,1,1,16,medium,title_keywords=1; body_citation_context=16; doi_found,missing,collect_pdf,missing,,https://onlinelibrary.wiley.com/doi/pdf/10.1111/cgf.14291,crossref_doi,http_403
pending-ref-092,DD-HDS: A Method for Visualization and Exploration of High-Dimensional Data,"Sylvain Lespinats, Michel Verleysen, Alain Giron, and Bernard Fertil",2007,10.1109/TNN.2007.891682,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,1,16,medium,title_keywords=1; body_citation_context=16; doi_found,missing,collect_pdf,missing,,http://hdl.handle.net/2078.1/37390,openalex_doi,http_500
pending-ref-093,Data visualization with multidimensional scaling,"A. Buja, D. Swayne, M. Littman, N. Dean, H. Hofmann, and L. Chen",2008,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,1,13,high,title_keywords=1; body_citation_context=13,missing,collect_pdf,missing,,https://doi.org/10.1198/106186008x318440,openalex_title,http_403
pending-ref-094,A new quality assessment criterion for nonlinear dimensionality reduction,"D. Meng, Y. Leung, and Z. Xu",2011,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,12,high,title_keywords=2; body_citation_context=12,missing,collect_pdf,missing,,https://doi.org/10.1016/j.neucom.2010.10.011,openalex_title,http_403
pending-ref-095,Visualizing gene interaction graphs with local multidimensional scaling,J. Venna and S. Kaski,2006,,1,papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,1,1,11,high,title_keywords=1; body_citation_context=11,missing,collect_pdf,missing,,https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.144.5363,openalex_title,no_pdf_content
pending-ref-096,Nonparametric Statistics for the Behavioral Sciences,S. Siegel,1956,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,0,11,medium,body_citation_context=11,missing,collect_pdf,missing,,https://www.jstor.org/stable/3498751?origin=crossref,openalex_title,no_pdf_content
pending-ref-097,ClustMe: A Visual Quality Measure for Ranking Monochrome Scatterplots based on Cluster Patterns,"Mostafa M. Abbas, Michaël Aupetit, Michael Sedlmair, and Halima Bensmail",2019,10.1111/cgf.13684,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,9,medium,title_keywords=2; body_citation_context=9; doi_found,missing,collect_pdf,missing,,https://onlinelibrary.wiley.com/doi/pdf/10.1111/cgf.13684,crossref_doi,http_403
pending-ref-098,Interpreting Distortions in Dimensionality Reduction by Superimposing Neighbourhood Graphs,"Benoît Colange, Laurent Vuillon, Sylvain Lespinats, and Denys Dutykh",2019,,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,9,medium,title_keywords=2; body_citation_context=9,found_existing,collect_pdf,found_existing,papers/raw/pending-references/pending-ref-098-2019-interpreting-distortions-in-dimensionality-reduction-by-superimposing-neighbourhood-g.pdf,,existing,
pending-ref-099,CLAMS: A Cluster Ambiguity Measure for Estimating Perceptual Variability in Visual Clustering,"Hyeon Jeon, Ghulam Jilani Quadri, Hyunwook Lee, Paul Rosen, Danielle Albers Szafir, and Jinwook Seo",2024,,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,0,9,medium,body_citation_context=9,found_existing,collect_pdf,found_existing,papers/raw/pending-references/pending-ref-099-2024-clams-a-cluster-ambiguity-measure-for-estimating-perceptual-variability-in-visual-clu.pdf,,existing,
pending-ref-100,A new embedding quality assessment method for manifold learning,"P. Zhang, Y. Ren, and B. Zhang",2012,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,3,7,high,title_keywords=3; body_citation_context=7,found_existing,collect_pdf,found_existing,papers/raw/pending-references/pending-ref-100-2012-a-new-embedding-quality-assessment-method-for-manifold-learning.pdf,,existing,
pending-ref-101,TriMap: Large-scale Dimensionality Reduction Using Triplets,Ehsan Amid and Manfred K. Warmuth,2022,,1,papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf,1,1,7,medium,title_keywords=1; body_citation_context=7,found_existing,collect_pdf,found_existing,papers/raw/pending-references/pending-ref-101-2022-trimap-large-scale-dimensionality-reduction-using-triplets.pdf,,existing,
pending-ref-102,Combining automated analysis and visualization techniques for effective exploration of high dimensional data,"A. Tatu, G. Albuquerque, M. Eisemann, J. Schneidewind, H. Theisel, M. Magnor, and D. Keim",2009,,1,papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,1,1,7,high,title_keywords=1; body_citation_context=7,missing,collect_pdf,missing,,https://kops.uni-konstanz.de/handle/123456789/5750,openalex_title,no_pdf_content
pending-ref-103,Exploratory Projection Pursuit,Jerome H. Friedman,1987,10.1080/01621459.1987.10478427,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,1,7,medium,title_keywords=1; body_citation_context=7; doi_found,missing,collect_pdf,missing,,https://doi.org/10.1080/01621459.1987.10478427,openalex_doi,http_403
pending-ref-104,Implicit Multidimensional Projection of Local Subspaces,"Rongzheng Bian, Yumeng Xue, Liang Zhou, Jian Zhang, Baoquan Chen, Daniel Weiskopf, and Yunhai Wang",2021,10.1109/TVCG.2020.3030368,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,6,medium,title_keywords=2; body_citation_context=6; doi_found,found_existing,collect_pdf,found_existing,papers/raw/pending-references/pending-ref-104-2021-implicit-multidimensional-projection-of-local-subspaces.pdf,,existing,
pending-ref-105,Projection inspector: Assessment and synthesis of multidimensional projections,"P. Pagliosa, F. Paulovich, R. Minghim, H. Levkowitz, and L. G. Nonato",2015,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,6,high,title_keywords=2; body_citation_context=6,missing,collect_pdf,missing,,http://www.producao.usp.br/handle/BDPI/49858,openalex_title,http_404
pending-ref-106,CommentVis: Unveiling Comment Insights Through Interactive Visualization Tool,"Guangjing Yan, Jinhwa Jang, and Jinwook Seo",2024,,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,1,6,medium,title_keywords=1; body_citation_context=6,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/10541423/,openalex_title,no_pdf_content
pending-ref-107,Visual analytics to check marine containers in the eritr@c project,"M. Aupetit, L. Allano, I. Espagnon, and G. Sannie",2010,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,1,6,high,title_keywords=1; body_citation_context=6,missing,collect_pdf,missing,,https://dblp.uni-trier.de/db/conf/vissym/vast2010.html#AupetitAES10,openalex_title,no_pdf_content
pending-ref-108,dimRed and coRanking—Unifying Dimensionality Reduction in R,"G. Kraemer, M. Reichstein, and M. D. Mahecha",2018,,1,papers/notes/2023-zadu-library.md,papers/raw/ZADU_A_Python_Library_for_Evaluating_the_Reliability_of_Dimensionality_Reduction_Embeddings.pdf,1,2,5,medium,title_keywords=2; body_citation_context=5,found_existing,collect_pdf,found_existing,papers/raw/pending-references/pending-ref-108-2018-dimred-and-coranking-unifying-dimensionality-reduction-in-r.pdf,,existing,
pending-ref-109,Evaluating multi-dimensional visualizations for understanding fuzzy clusters,"Y . Zhao, F. Luo, M. Chen, Y . Wang, J. Xia, F. Zhou, Y . Wang, Y . Chen, and W. Chen",2018,,1,papers/notes/2022-revisiting-dr-visual-cluster-analysis.md,papers/raw/Revisiting_Dimensionality_Reduction_Techniques_for_Visual_Cluster_Analysis_An_Empirical_Study.pdf,1,1,5,medium,title_keywords=1; body_citation_context=5,missing,collect_pdf,missing,,https://pubmed.ncbi.nlm.nih.gov/30136966/,openalex_title,no_pdf_content
pending-ref-110,Comparing and Exploring High-Dimensional Data with Dimensionality Reduction Algorithms and Matrix Visualizations,"Rene Cutura, Michaël Aupetit, Jean-Daniel Fekete, and Michael Sedlmair",2020,10.1145/3399715.3399875,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,4,medium,title_keywords=2; body_citation_context=4; doi_found,found_existing,collect_pdf,found_existing,papers/raw/pending-references/pending-ref-110-2020-comparing-and-exploring-high-dimensional-data-with-dimensionality-reduction-algorithm.pdf,,existing,
pending-ref-111,The art of seeing the elephant in the room: 2D embeddings of single-cell data do make sense,"Jan Lause, Philipp Berens, and Dmitry Kobak",2024,10.1101/2024.03.26.586728,1,papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf,1,1,4,medium,title_keywords=1; body_citation_context=4; doi_found,found_existing,collect_pdf,found_existing,papers/raw/pending-references/pending-ref-111-2024-the-art-of-seeing-the-elephant-in-the-room-2d-embeddings-of-single-cell-data-do-make.pdf,,existing,
pending-ref-112,How Does Attention Work in Vision Transformers? A Visual Analytics Attempt,"Yiran Li, Junpeng Wang, Xin Dai, Liang Wang, Chin-Chia Michael Yeh, Yan Zheng, Wei Zhang, and Kwan-Liu Ma",2023,10.1109/TVCG.2023.3261935,1,papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf,1,1,4,medium,title_keywords=1; body_citation_context=4; doi_found,found_existing,collect_pdf,found_existing,papers/raw/pending-references/pending-ref-112-2023-how-does-attention-work-in-vision-transformers-a-visual-analytics-attempt.pdf,,existing,
pending-ref-113,t-visne: Interactive assessment and interpretation of t-sne projections,"A. Chatzimparmpas, R. M. Martins, and A. Kerren",2020,,1,papers/notes/2022-revisiting-dr-visual-cluster-analysis.md,papers/raw/Revisiting_Dimensionality_Reduction_Techniques_for_Visual_Cluster_Analysis_An_Empirical_Study.pdf,1,1,4,medium,title_keywords=1; body_citation_context=4,found,collect_pdf,found,papers/raw/pending-references/pending-ref-113-2020-t-visne-interactive-assessment-and-interpretation-of-t-sne-projections.pdf,https://arxiv.org/pdf/2002.06910v5,arxiv_title,
pending-ref-114,Dimensionality reduction and topic modeling: From latent semantic indexing to latent Dirichlet allocation and beyond,"S. P . Crain, K. Zhou, S.-H. Y ang, and H. Zha",2012,10.1007/978-1-4614-3223-4_5,1,papers/notes/2024-large-scale-text-spatialization.md,papers/raw/Large-Scale_Evaluation_of_Topic_Models_and_Dimensionality_Reduction_Methods_for_2D_Text_Spatialization.pdf,1,1,4,medium,title_keywords=1; body_citation_context=4; doi_found,found,collect_pdf,found,papers/raw/pending-references/pending-ref-114-2012-dimensionality-reduction-and-topic-modeling-from-latent-semantic-indexing-to-latent-d.pdf,https://page-one.springer.com/pdf/preview/10.1007/978-1-4614-3223-4_5,openalex_doi,
pending-ref-115,Non-negative matrix factorization on manifold,"D. Cai, X. He, X. Wu, and J. Han",2008,,1,papers/notes/2022-revisiting-dr-visual-cluster-analysis.md,papers/raw/Revisiting_Dimensionality_Reduction_Techniques_for_Visual_Cluster_Analysis_An_Empirical_Study.pdf,1,1,4,medium,title_keywords=1; body_citation_context=4,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/4781101/,openalex_title,no_pdf_content
pending-ref-116,Views on Visualization,Jarke J. van Wijk,2006,,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,1,4,medium,title_keywords=1; body_citation_context=4,missing,collect_pdf,missing,,https://research.tue.nl/nl/publications/views-on-visualization/,openalex_title,no_pdf_content
pending-ref-117,Random projection for high dimensional data clustering: A cluster ensemble approach,X. Z. Fern and C. E. Brodley,2003,,1,papers/notes/2017-random-projection-survey.md,papers/raw/1706.04371v4.pdf,1,1,4,high,title_keywords=1; body_citation_context=4,missing,collect_pdf,missing,,https://dblp.uni-trier.de/db/conf/icml/icml2003.html,openalex_title,no_pdf_content
pending-ref-118,Understanding Bias in Perceiving Dimensionality Reduction Projections,"Seoyoung Doh, Hyeon Jeon, Sungbok Shin, Ghulam Jilani Quadri, Nam Wook Kim, and Jinwook Seo",2025,,1,papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf,1,2,3,medium,title_keywords=2; body_citation_context=3,found,collect_pdf,found,papers/raw/pending-references/pending-ref-118-2025-understanding-bias-in-perceiving-dimensionality-reduction-projections.pdf,https://arxiv.org/pdf/2507.20805v1,arxiv_title,
pending-ref-119,"Visual Separation, Classifier Performance Using Multidimensional Projections","Bárbara C. Benato, Alexandre X. Falcão, and Alexandru C. Telea",2024,,1,papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf,1,2,3,medium,title_keywords=2; body_citation_context=3,missing,collect_pdf,missing,,https://link.springer.com/chapter/10.1007/978-3-031-66743-5_11?error=cookies_not_supported&code=8b4be59e-5fb3-47df-958a-0a072321874b,openalex_title,no_pdf_content
pending-ref-120,How Can We Improve Data Quality for Machine Learning? A Visual Analytics System using Data and Process-driven Strategies,"Hyein Hong, Sangbong Yoo, Yejin Jin, and Yun Jang",2023,10.1109/PacificVis56936.2023.00020,1,papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf,1,2,3,medium,title_keywords=2; body_citation_context=3; doi_found,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/10148475/,openalex_doi,no_pdf_content
pending-ref-121,"Understanding How Dimension Reduction Tools Work: An Empirical Approach to Deciphering t-SNE, UMAP, TriMap, and PaCMAP for Data Visualization","Yingfan Wang, Haiyang Huang, Cynthia Rudin, and Yaron Shaposhnik",2021,,1,papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf,1,2,3,medium,title_keywords=2; body_citation_context=3,found,collect_pdf,found,papers/raw/pending-references/pending-ref-121-2021-understanding-how-dimension-reduction-tools-work-an-empirical-approach-to-deciphering.pdf,https://arxiv.org/pdf/2012.04456v2,arxiv_title,
pending-ref-122,PIVE: Per-Iteration Visualization Environment for Real-Time Interactions with Dimension Reduction and Clustering,"Hannah Kim, Jaegul Choo, Changhyun Lee, Hanseung Lee, Chandan Reddy, and Haesun Park",2017,10.1609/aaai.v31i1.10628,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,3,medium,title_keywords=2; body_citation_context=3; doi_found,found,collect_pdf,found,papers/raw/pending-references/pending-ref-122-2017-pive-per-iteration-visualization-environment-for-real-time-interactions-with-dimensio.pdf,https://ojs.aaai.org/index.php/AAAI/article/download/10628/10487,openalex_doi,
pending-ref-123,Hierarchical stochastic neighbor embedding,"N. Pezzotti, T. H €ollt, B. Lelieveldt, E. Eisemann, and A. Vilanova",2016,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,3,high,title_keywords=2; body_citation_context=3,missing,collect_pdf,missing,,https://research.tue.nl/nl/publications/hierarchical-stochastic-neighbor-embedding/,openalex_title,no_pdf_content
pending-ref-124,Dimensionality reduction for documents with nearest neighbor queries,S. Ingram and T. Munzner,2015,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,3,high,title_keywords=2; body_citation_context=3,missing,collect_pdf,missing,,https://doi.org/10.1016/j.neucom.2014.07.073,openalex_title,http_403
pending-ref-125,A methodology to compare dimensionality reduction algorithms in terms of loss of quality,"A. Gracia, S. Gonz /C19alez, V. Robles, and E. Menasalvas",2014,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,3,high,title_keywords=2; body_citation_context=3,found,collect_pdf,found,papers/raw/pending-references/pending-ref-125-2014-a-methodology-to-compare-dimensionality-reduction-algorithms-in-terms-of-loss-of-qual.pdf,https://oa.upm.es/25892/1/INVE_MEM_2014_161554.pdf,openalex_title,
pending-ref-126,Quality metrics in highdimensional data visualization: An overview and systematization,"E. Bertini, A. Tatu, and D. Keim",2011,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,3,high,title_keywords=2; body_citation_context=3,missing,collect_pdf,missing,,,,no_candidate_url
pending-ref-127,Interactive Dimensionality Reduction Through User-defined Combinations of Quality Metrics,Sara Johansson and Jimmy Johansson,2009,10.1109/TVCG.2009.153,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,3,medium,title_keywords=2; body_citation_context=3; doi_found,missing,collect_pdf,missing,,https://pubmed.ncbi.nlm.nih.gov/19834164/,openalex_doi,no_pdf_content
pending-ref-128,LoCH: A neighborhood-based multidimensional projection technique for high-dimensional sparse spaces,"Samuel G. Fadel, Francisco M. Fatore, Felipe S.L.G. Duarte, and Fernando V. Paulovich",2015,10.1016/j.neucom.2014.07.071,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,4,2,medium,title_keywords=4; body_citation_context=2; doi_found,missing,collect_pdf,missing,,http://www.producao.usp.br/handle/BDPI/50996,openalex_doi,http_404
pending-ref-129,ENS-t-SNE: Embedding Neighborhoods Simultaneously t-SNE,"Jacob Miller, Vahan Huroyan, Raymundo Navarrete, Md Iqbal Hossain, and Stephen Kobourov",2024,10.1109/PacificVis60374.2024.00032,1,papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf,1,3,2,medium,title_keywords=3; body_citation_context=2; doi_found,found,collect_pdf,found,papers/raw/pending-references/pending-ref-129-2024-ens-t-sne-embedding-neighborhoods-simultaneously-t-sne.pdf,https://arxiv.org/pdf/2205.11720v3,arxiv_title,
